"Pregunta","Respuesta 1","Respuesta 2","Respuesta 3","Respuesta 4","Numero respuesta correcta","Explicación"
"¿Qué elemento no puede confundirse entre una licitación con negociación y un procedimiento negociado sin publicidad?","La primera exige anuncio de licitación y el segundo carece de publicación previa del anuncio","Ambos permiten negociar las ofertas","Ambos se encuentran regulados en los artículos 166 a 171","Ambos requieren justificar la utilización del procedimiento","1","La diferencia de publicidad es esencial: el artículo 169.1 exige anuncio en la licitación con negociación, mientras que el artículo 170 exceptúa al negociado sin publicidad de la publicidad previa. :contentReference[oaicite:61]{index=61} :contentReference[oaicite:62]{index=62}"
"En el procedimiento negociado sin publicidad por exclusividad, ¿qué documento resulta especialmente relevante para acreditar la situación de exclusividad en la contratación de la UC3M?","El certificado de exclusividad de la empresa","El certificado de clasificación empresarial de la empresa","El certificado de inscripción en el Registro Mercantil","El certificado de solvencia económica emitido por una entidad bancaria","1","Las Normas de ejecución del Presupuesto 2026 de la UC3M señalan expresamente que, en el supuesto de exclusividad, debe acompañarse un certificado de exclusividad de la empresa. :contentReference[oaicite:63]{index=63}"
"En la UC3M, ¿qué documentación debe acompañar a una propuesta de contratación por procedimiento negociado?","Los informes señalados para cada caso y un borrador del Pliego Técnico","Únicamente una memoria económica","El contrato ya formalizado y la factura","La oferta definitiva del adjudicatario y la garantía definitiva","1","Las Normas de ejecución 2026 de la UC3M establecen que debe enviarse a la DEF-Contratación una propuesta de contratación por procedimiento negociado acompañada de los informes correspondientes y de un borrador del Pliego Técnico. :contentReference[oaicite:64]{index=64}"
"⭐⭐⭐ En la UC3M, ¿dónde se publican la adjudicación y formalización de los contratos negociados sin publicidad?","En el Perfil de contratante de la Universidad, con independencia de su importe","Únicamente en el Diario Oficial de la Unión Europea","Solo en el BOE","Exclusivamente en la Sede Electrónica de la Universidad","1","Las Normas de ejecución del Presupuesto 2026 de la UC3M establecen que, en el procedimiento negociado sin publicidad, la adjudicación y formalización se publicarán en todos los casos, con independencia de su importe, en el Perfil de contratante de la Universidad. Además, cuando el contrato esté sujeto a regulación armonizada, es obligatoria la publicación de su formalización en el Diario Oficial de la Unión Europea."
"👑 En el procedimiento negociado sin publicidad de la UC3M, ¿cuál de las siguientes afirmaciones sobre la publicidad de los contratos es correcta conforme a las Normas de ejecución del Presupuesto 2026?","La adjudicación y formalización se publican en todos los casos en el Perfil de contratante y, si el contrato está sujeto a regulación armonizada, su formalización también debe publicarse en el Diario Oficial de la Unión Europea.","La licitación, adjudicación y formalización se publican en todos los casos en el Perfil de contratante y la licitación debe publicarse además en el Diario Oficial de la Unión Europea cuando el contrato esté sujeto a regulación armonizada.","La adjudicación se publica únicamente cuando el contrato supera el umbral de regulación armonizada y la formalización se publica siempre en el Diario Oficial de la Unión Europea.","La adjudicación y formalización se publican exclusivamente en el Perfil de contratante, sin que la sujeción a regulación armonizada determine ninguna obligación adicional de publicidad.","1","Las Normas de ejecución del Presupuesto 2026 establecen, para el procedimiento negociado sin publicidad, que la adjudicación y formalización se publicarán en todos los casos y con independencia de su importe en el Perfil de contratante de la Universidad. Además, en los contratos sujetos a regulación armonizada es igualmente obligatoria la publicación de su formalización en el Diario Oficial de la Unión Europea."
"En los contratos negociados sin publicidad de la UC3M sujetos a regulación armonizada, ¿qué publicidad adicional se exige?","La publicación de la formalización en el Diario Oficial de la Unión Europea","La publicación de la invitación a negociar en el BOE","La publicación de la adjudicación en el DOUE y en el BOE","La publicación de todas las ofertas en el DOUE","1","Las Normas de ejecución 2026 establecen que, cuando por su cuantía estén sujetos a regulación armonizada, también es obligatoria la publicación de su formalización en el Diario Oficial de la Unión Europea."
"¿Cuál de las siguientes asociaciones entre procedimiento y posibilidad de negociación es correcta?","Procedimiento abierto → no puede negociarse; procedimiento restringido → no puede negociarse; licitación con negociación → sí puede negociarse; negociado sin publicidad → sí puede negociarse","Procedimiento abierto → sí puede negociarse; procedimiento restringido → no puede negociarse; licitación con negociación → no puede negociarse; negociado sin publicidad → sí puede negociarse","Procedimiento abierto → no puede negociarse; procedimiento restringido → sí puede negociarse; licitación con negociación → sí puede negociarse; negociado sin publicidad → no puede negociarse","Procedimiento abierto → sí puede negociarse; procedimiento restringido → sí puede negociarse; licitación con negociación → sí puede negociarse; negociado sin publicidad → no puede negociarse","1","La negociación está prohibida tanto en el procedimiento abierto como en el restringido. En cambio, constituye precisamente el elemento característico de la licitación con negociación y del procedimiento negociado sin publicidad. La licitación con negociación se regula en los arts. 166 y siguientes, mientras que el negociado sin publicidad se contempla en el art. 168. :contentReference[oaicite:3]{index=3}"
"¿Cuál de los siguientes procedimientos permite que cualquier empresario interesado presente directamente una proposición, sin una fase previa de selección de candidatos?","El procedimiento abierto","El procedimiento restringido","La licitación con negociación cuando se limite el número de candidatos","El procedimiento negociado sin publicidad cuando exista exclusividad","1","La característica esencial del procedimiento abierto es que cualquier empresario interesado puede presentar una proposición. En el restringido y en la licitación con negociación existe una fase previa de selección cuando se limita el número de candidatos. :contentReference[oaicite:4]{index=4}"
"¿Cuál de las siguientes combinaciones respecto de la selección previa de candidatos es correcta?","Abierto: no existe selección previa; restringido: mínimo 5 candidatos si se limita el número; licitación con negociación: mínimo 3 si se limita el número","Abierto: mínimo 3 candidatos; restringido: mínimo 3; licitación con negociación: mínimo 5","Abierto: mínimo 5; restringido: mínimo 5; licitación con negociación: mínimo 3","Abierto: no existe selección previa; restringido: mínimo 3; licitación con negociación: mínimo 5","1","El procedimiento abierto no tiene una fase previa de selección. En el restringido, si se limita el número, el mínimo es de cinco candidatos; en la licitación con negociación, el mínimo es de tres. :contentReference[oaicite:5]{index=5}"
"¿Qué procedimiento puede continuar con menos candidatos que el mínimo legal cuando no existan suficientes candidatos que cumplan las condiciones exigidas?","El procedimiento restringido y la licitación con negociación, pero sin poder invitar a empresarios que no hayan solicitado participar o que no reúnan las condiciones","Únicamente el procedimiento abierto","Únicamente el procedimiento negociado sin publicidad","Ninguno de los procedimientos, porque el número mínimo es siempre obligatorio","1","Tanto el art. 162.2 para el restringido como el art. 169.2 para la licitación con negociación permiten continuar con los candidatos que reúnan las condiciones cuando sean menos del mínimo, pero impiden introducir candidatos nuevos que no hayan solicitado participar o que no cumplan las condiciones. :contentReference[oaicite:6]{index=6}"
"¿Cuál de los siguientes procedimientos exige necesariamente la publicación de un anuncio de licitación cuando se acude a él por sus supuestos ordinarios de aplicación?","La licitación con negociación","El procedimiento negociado sin publicidad","El procedimiento restringido únicamente cuando sea SARA","El contrato menor","1","El art. 169.1 establece que, cuando se acuda a la licitación con negociación por las circunstancias del art. 167, el órgano de contratación debe publicar en todo caso un anuncio de licitación. El negociado sin publicidad constituye precisamente una excepción a esa publicidad previa. :contentReference[oaicite:7]{index=7}"
"¿Qué afirmación diferencia correctamente el artículo 167 del artículo 168 de la LCSP?","El artículo 167 establece los supuestos de licitación con negociación y el artículo 168 los supuestos del procedimiento negociado sin publicidad","El artículo 167 establece los supuestos del procedimiento restringido y el artículo 168 los del procedimiento abierto","El artículo 167 regula los criterios de adjudicación y el artículo 168 las ofertas anormalmente bajas","Ambos artículos regulan exclusivamente el procedimiento negociado sin publicidad","1","El art. 167 regula los supuestos en los que puede utilizarse la licitación con negociación, mientras que el art. 168 recoge los casos tasados en los que puede acudirse al procedimiento negociado sin la previa publicación de un anuncio de licitación. :contentReference[oaicite:8]{index=8}"
"¿Cuál de las siguientes situaciones puede justificar una licitación con negociación, pero no constituye por sí sola un supuesto del procedimiento abierto ordinario?","La necesidad de realizar un trabajo previo de diseño o adaptación de la prestación por los licitadores","La existencia de un objeto contractual perfectamente definido","La posibilidad de que cualquier empresario interesado presente oferta","La utilización de varios criterios de adjudicación","1","El art. 167.a permite la licitación con negociación cuando sea imprescindible un trabajo previo de diseño o adaptación de la prestación por los licitadores. El procedimiento abierto puede utilizarse con carácter general, pero no incorpora por sí mismo esa necesidad de negociación. :contentReference[oaicite:9]{index=9}"
"¿Cuál de las siguientes situaciones puede justificar un procedimiento negociado sin publicidad y no simplemente una licitación con negociación?","Que en un procedimiento abierto o restringido anterior no se haya presentado ninguna oferta adecuada, manteniéndose las condiciones iniciales sin modificaciones sustanciales","Que la prestación requiera soluciones innovadoras","Que resulte necesario un trabajo previo de diseño o adaptación por los licitadores","Que las especificaciones técnicas no puedan establecerse con suficiente precisión mediante determinadas referencias técnicas","1","El art. 168.a.1 contempla específicamente la ausencia de ofertas, ofertas adecuadas, solicitudes de participación o solicitudes adecuadas en un procedimiento abierto o restringido, siempre que no se modifiquen sustancialmente las condiciones iniciales. Las restantes situaciones aparecen entre los supuestos del art. 167 para la licitación con negociación. :contentReference[oaicite:10]{index=10}"
"Cuando se acude al procedimiento negociado sin publicidad porque un procedimiento anterior no ha recibido ofertas adecuadas, ¿puede modificarse sustancialmente el contrato inicial?","No, las condiciones iniciales no pueden modificarse sustancialmente","Sí, siempre que no se incremente el valor estimado","Sí, pero únicamente respecto de las condiciones técnicas","Sí, siempre que lo apruebe la mesa de contratación","1","El art. 168.a.1 exige que las condiciones iniciales del contrato no se modifiquen sustancialmente y además prohíbe incrementar el presupuesto base de licitación o modificar el sistema de retribución en este supuesto. :contentReference[oaicite:11]{index=11}"
"¿Qué procedimiento puede utilizarse cuando existe una obra de arte única o una actuación artística única que solo puede ser encomendada a un empresario determinado?","Procedimiento negociado sin publicidad","Procedimiento restringido","Procedimiento abierto simplificado","Licitación con negociación obligatoriamente con cinco candidatos","1","El art. 168.a.2 contempla la posibilidad de utilizar el procedimiento negociado sin publicidad cuando las obras, suministros o servicios solo puedan ser encomendados a un empresario determinado por alguna de las causas legalmente previstas, entre ellas una obra de arte única o actuación artística única. :contentReference[oaicite:12]{index=12}"
"¿Cuál de las siguientes afirmaciones sobre la exclusividad es correcta?","La mera condición de proveedor habitual de la Administración no basta para justificar el procedimiento negociado sin publicidad por exclusividad","Ser proveedor habitual constituye automáticamente una causa de exclusividad","La existencia de una relación contractual anterior obliga a utilizar el negociado sin publicidad","La exclusividad puede presumirse siempre que solo se presente una oferta en un procedimiento abierto","1","La exclusividad del art. 168 exige que concurra alguna de las causas legalmente previstas, como razones técnicas o derechos exclusivos. La mera condición de proveedor habitual no constituye por sí misma una causa legal de exclusividad. :contentReference[oaicite:13]{index=13}"
"¿Cuál de las siguientes afirmaciones sobre la negociación en los procedimientos con negociación es correcta?","Pueden negociarse las ofertas, pero no los requisitos mínimos de la prestación ni los criterios de adjudicación","Pueden negociarse libremente los criterios de adjudicación siempre que se informe a todos los licitadores","Pueden modificarse los requisitos mínimos si todos los candidatos están de acuerdo","Solo puede negociarse el precio, nunca otros aspectos técnicos","1","El art. 169.5 permite negociar las ofertas iniciales y ulteriores, pero excluye de la negociación los requisitos mínimos de la prestación y los criterios de adjudicación. :contentReference[oaicite:14]{index=14}"
"¿Qué debe garantizarse durante la negociación respecto de los licitadores?","Igualdad de trato y ausencia de información discriminatoria que pueda otorgar ventajas indebidas","Que cada licitador pueda negociar condiciones diferentes sin límites","Que el licitador con mejor oferta inicial reciba información adicional","Que toda la información comunicada por un licitador se traslade a los demás","1","El art. 169.4 obliga a velar por la igualdad de trato y prohíbe facilitar información de forma discriminatoria que pueda proporcionar ventajas a determinados licitadores. :contentReference[oaicite:15]{index=15}"
"¿Puede el órgano de contratación comunicar a otro licitador información confidencial facilitada durante la negociación?","No, salvo consentimiento previo y específico del licitador que haya comunicado dicha información","Sí, cuando considere que puede mejorar la competencia","Sí, siempre que la información no se refiera al precio","Sí, si el otro licitador presenta una solicitud por escrito","1","La información confidencial comunicada por un licitador no puede revelarse a los demás sin su consentimiento previo y específico. Además, dicho consentimiento no puede tener carácter general. :contentReference[oaicite:16]{index=16}"
"¿Qué ocurre cuando el órgano de contratación decide concluir las negociaciones en una licitación con negociación?","Debe informar a todos los licitadores y establecer un plazo común para presentar ofertas nuevas o revisadas","Debe adjudicar directamente la oferta que hubiera obtenido mayor puntuación antes de negociar","Debe iniciar un nuevo procedimiento restringido","Debe solicitar únicamente una oferta final al licitador mejor valorado","1","El art. 169.8 establece que, una vez concluidas las negociaciones, se informa a todos los licitadores y se fija un plazo común para presentar ofertas nuevas o revisadas. :contentReference[oaicite:17]{index=17}"
"¿Cuál de los siguientes procedimientos puede articularse expresamente en fases sucesivas para reducir progresivamente el número de ofertas a negociar?","La licitación con negociación","El procedimiento abierto ordinario","El procedimiento restringido necesariamente","El contrato menor","1","El art. 169.3 permite articular la licitación con negociación en fases sucesivas para reducir progresivamente el número de ofertas a negociar mediante los criterios de adjudicación establecidos. :contentReference[oaicite:18]{index=18}"
"¿Qué debe indicarse previamente si se pretende utilizar la facultad de desarrollar una licitación con negociación en fases sucesivas?","Debe indicarse en el anuncio de licitación o en el pliego de cláusulas administrativas particulares","Debe comunicarse únicamente a los candidatos que lleguen a la segunda fase","Puede decidirse libremente durante la negociación","Debe aparecer únicamente en la resolución de adjudicación","1","El art. 169.3 exige que en el anuncio o en el PCAP se indique si se va a hacer uso de la posibilidad de articular el procedimiento en fases sucesivas. :contentReference[oaicite:19]{index=19}"
"¿Cuál es la regla general de adjudicación de los contratos de las Administraciones Públicas?","Pluralidad de criterios basados en la mejor relación calidad-precio y utilización ordinaria de los procedimientos abierto o restringido","Criterio único del precio y utilización ordinaria del procedimiento negociado","Pluralidad de criterios y utilización obligatoria del procedimiento restringido","Criterio único de calidad y utilización ordinaria de la licitación con negociación","1","El art. 131.2 establece como regla general una pluralidad de criterios basados en la mejor relación calidad-precio y los procedimientos abierto o restringido, sin perjuicio de los procedimientos especiales previstos legalmente. :contentReference[oaicite:20]{index=20}"
"¿Cuál de las siguientes combinaciones de procedimiento y fundamento legal es correcta?","Abierto o restringido → regla general; licitación con negociación → art. 167; negociado sin publicidad → art. 168","Abierto → art. 167; restringido → art. 168; negociado sin publicidad → art. 160","Restringido → art. 167; licitación con negociación → art. 168; abierto → art. 169","Abierto → art. 168; restringido → art. 169; negociado sin publicidad → art. 131","1","El art. 131 establece como procedimientos ordinarios el abierto y restringido; el art. 167 contiene los supuestos de licitación con negociación y el art. 168 los del negociado sin publicidad. :contentReference[oaicite:21]{index=21}"
"⭐⭐⭐ ¿Qué procedimiento está expresamente prohibido negociar con los licitadores en sus términos contractuales?","El procedimiento abierto","La licitación con negociación","El procedimiento negociado sin publicidad","Todos los procedimientos con negociación","1","El art. 156 establece que en el procedimiento abierto está prohibida toda negociación de los términos del contrato con los licitadores."
"¿Qué prohibición específica establece el artículo 156.5 de la Ley 9/2017 respecto del procedimiento abierto?","Está prohibida toda negociación de los términos del contrato con los licitadores.","Está prohibida únicamente la negociación de los criterios de adjudicación, pero pueden negociarse las condiciones técnicas del contrato.","Está prohibida la negociación únicamente después de la adjudicación, pero puede negociarse el contenido de las ofertas durante la licitación.","Está prohibida la negociación de los términos económicos, pero pueden negociarse con los licitadores los aspectos técnicos del contrato.","1","El artículo 156.5 establece expresamente que en el procedimiento abierto está prohibida toda negociación de los términos del contrato con los licitadores."
"¿Cuál de las siguientes relaciones entre procedimiento de contratación y negociación de los términos del contrato es correcta?","En el procedimiento abierto está prohibida toda negociación de los términos del contrato con los licitadores, mientras que la licitación con negociación permite negociar los términos en los términos previstos legalmente.","En el procedimiento abierto y en la licitación con negociación está prohibida toda negociación, diferenciándose únicamente por la posibilidad de seleccionar previamente a los candidatos.","El procedimiento abierto permite negociar los aspectos técnicos, mientras que la licitación con negociación solo permite negociar los aspectos económicos.","El procedimiento negociado sin publicidad permite negociar únicamente cuando el contrato esté sujeto a regulación armonizada, mientras que el procedimiento abierto permite negociar cuando lo autoricen los pliegos.","1","El artículo 156.5 de la LCSP prohíbe toda negociación de los términos del contrato en el procedimiento abierto. Por el contrario, la licitación con negociación es precisamente un procedimiento en el que los poderes adjudicadores negocian con los candidatos las condiciones del contrato, dentro de los límites establecidos por la Ley."
"¿Qué procedimiento comparte con el restringido una fase de selección previa cuando se limita el número de participantes, pero se diferencia de él porque permite negociar?","La licitación con negociación","El procedimiento abierto simplificado","El negociado sin publicidad en todo caso","El contrato menor","1","La licitación con negociación aplica determinadas normas del procedimiento restringido, incluida la fase de selección, pero se diferencia esencialmente porque permite negociar las ofertas dentro de los límites legales. :contentReference[oaicite:23]{index=23}"
"¿Cuál es el número mínimo de candidatos que deben ser invitados cuando se decide limitar el número de empresas en una licitación con negociación?","Tres","Cinco","Dos","Diez","1","El art. 169.2 establece un mínimo de tres candidatos en la licitación con negociación cuando se limita el número de empresas invitadas a negociar. :contentReference[oaicite:24]{index=24}"
"¿Cuál es el número mínimo de candidatos que debe señalarse en un procedimiento restringido cuando se limita el número de candidatos?","Cinco","Tres","Dos","Diez","1","El procedimiento restringido exige un número mínimo de cinco candidatos cuando se limite el número de participantes, conforme al art. 162.2. :contentReference[oaicite:25]{index=25}"
"⭐⭐⭐ ¿Qué ocurre si en una licitación con negociación hay menos de tres candidatos que cumplen los criterios de selección?","Puede continuarse con los candidatos que reúnan las condiciones exigidas, sin poder invitar a otros que no hayan solicitado participar o que no las cumplan","Debe declararse siempre desierto el procedimiento","Deben incorporarse obligatoriamente dos empresarios adicionales","Debe transformarse automáticamente en un procedimiento abierto","1","El art. 169.2 permite continuar con los candidatos que reúnen las condiciones aunque sean menos de tres, pero prohíbe invitar a empresarios que no hayan solicitado participar o que no posean las condiciones exigidas. :contentReference[oaicite:26]{index=26}"
"¿Qué ocurre si en una licitación con negociación el número de candidatos que cumplen los criterios de selección es inferior al número mínimo de tres?","El órgano de contratación podrá continuar el procedimiento con los candidatos que reúnan las condiciones exigidas, sin poder invitar a empresarios que no hayan solicitado participar o a candidatos que no posean esas condiciones.","El procedimiento deberá declararse desierto, al no alcanzarse el número mínimo de tres candidatos exigido legalmente.","El órgano de contratación deberá incorporar al procedimiento empresarios adicionales hasta alcanzar necesariamente el mínimo de tres candidatos.","El procedimiento deberá transformarse en un procedimiento abierto para garantizar una competencia suficiente.","1","El artículo 169.2 establece que el número mínimo de candidatos invitados a negociar será de tres. No obstante, cuando el número de candidatos que cumplan los criterios de selección sea inferior a ese mínimo, el órgano de contratación podrá continuar el procedimiento con los que reúnan las condiciones exigidas. No podrá invitar a empresarios que no hayan solicitado participar ni a candidatos que no posean dichas condiciones."
"¿Qué regla establece el artículo 169.2 de la Ley 9/2017 cuando se limita el número de empresas invitadas a negociar en una licitación con negociación?","El número mínimo de candidatos invitados será de tres y, si los candidatos que cumplen los criterios de selección son menos de tres, podrá continuarse con ellos sin incorporar candidatos que no hayan solicitado participar o que no cumplan las condiciones.","El número mínimo será de cinco, como en el procedimiento restringido, y si no se alcanza dicho número deberá declararse desierto el procedimiento.","El número mínimo será de tres, pero si no se alcanza deberá invitarse a otros empresarios que cumplan posteriormente los requisitos aunque no hubieran solicitado participar.","El número mínimo será de cinco y podrá reducirse a tres únicamente cuando el contrato esté sujeto a regulación armonizada.","1","El artículo 169.2 fija en tres el número mínimo de candidatos invitados a negociar. Si el número de candidatos que cumplen los criterios de selección es inferior a tres, el órgano de contratación podrá continuar con los que reúnan las condiciones exigidas, sin poder invitar a quienes no hayan solicitado participar o no cumplan dichas condiciones. El artículo 162.2, aplicable al procedimiento restringido, establece en cambio un mínimo de cinco."
"¿Qué ocurre si en un procedimiento restringido hay menos de cinco candidatos que cumplen los criterios de selección?","Puede continuarse con los candidatos que reúnen las condiciones exigidas, sin poder invitar a empresarios que no hayan solicitado participar o que no las cumplan","Debe transformarse en procedimiento abierto","Debe negociarse con los candidatos restantes","Debe declararse necesariamente desierto","1","El art. 162.2 permite continuar con menos de cinco candidatos si son los únicos que cumplen las condiciones, pero impide introducir empresarios que no hayan solicitado participar o que no posean las condiciones exigidas. :contentReference[oaicite:27]{index=27}"
"¿Cuál de los siguientes procedimientos tiene como característica que cualquier empresario puede solicitar participar, pero solo los seleccionados pueden presentar proposiciones?","El procedimiento restringido","El procedimiento abierto","El contrato menor","El procedimiento abierto simplificado abreviado","1","Esta es precisamente la estructura del procedimiento restringido: existe una primera fase de solicitudes de participación y una segunda fase reservada a los candidatos seleccionados atendiendo a su solvencia. :contentReference[oaicite:28]{index=28}"
"¿Qué criterio debe utilizarse ordinariamente como base de la adjudicación?","La mejor relación calidad-precio","El menor precio siempre que exista crédito suficiente","La mayor solvencia económica del empresario","La mayor antigüedad de la empresa","1","El art. 131.2 establece como regla general una pluralidad de criterios de adjudicación basados en el principio de mejor relación calidad-precio. :contentReference[oaicite:29]{index=29}"
"¿Puede utilizarse un procedimiento negociado sin publicidad simplemente porque el órgano de contratación prefiera negociar directamente con una empresa?","No, solo puede utilizarse en los supuestos tasados del artículo 168","Sí, cuando el órgano de contratación lo motive","Sí, siempre que la empresa tenga experiencia previa con la Administración","Sí, cuando el importe del contrato sea inferior a los umbrales europeos","1","El art. 166.3 limita los procedimientos con negociación a los casos enumerados en los arts. 167 y 168, y el art. 168 configura los supuestos del negociado sin publicidad como casos tasados. :contentReference[oaicite:30]{index=30}"
"En la UC3M, ¿qué procedimiento se considera obligatorio cuando no puede acudirse a contratación menor, procedimiento negociado o Central de Contratación del Estado?","El procedimiento abierto","El procedimiento restringido","La licitación con negociación","El procedimiento negociado sin publicidad","1","Las Normas de ejecución del Presupuesto 2026 de la UC3M señalan que se puede acudir al procedimiento abierto con independencia del importe y que será obligatorio en los casos en que no pueda acudirse a contratación menor, procedimiento negociado o Central de Contratación del Estado. :contentReference[oaicite:31]{index=31}"
"En la UC3M, ¿qué documentación debe acompañar a una propuesta de contratación por procedimiento abierto?","Un borrador del Pliego Técnico y los informes justificativos necesarios","Únicamente una propuesta económica","El contrato firmado y la garantía definitiva","Exclusivamente un certificado de exclusividad","1","Las Normas de ejecución 2026 exigen enviar a la DEF-Contratación una propuesta de contratación por procedimiento abierto acompañada de un borrador del Pliego Técnico y de los informes justificativos necesarios. :contentReference[oaicite:32]{index=32}"
"En la UC3M, ¿qué documento específico debe acompañarse cuando el procedimiento negociado sin publicidad se basa en exclusividad?","Un certificado de exclusividad de la empresa","Un certificado de clasificación empresarial","Una declaración responsable del Rector","Un certificado de solvencia bancaria","1","Las Normas de ejecución del Presupuesto 2026 establecen expresamente que, en el supuesto de exclusividad, debe acompañarse un certificado de exclusividad de la empresa. :contentReference[oaicite:33]{index=33}"
"En la UC3M, ¿qué publicidad adicional se exige para la formalización de los contratos negociados sin publicidad sujetos a regulación armonizada?","Su publicación en el Diario Oficial de la Unión Europea","Su publicación únicamente en el BOE","La publicación de todas las ofertas en el DOUE","La publicación de la invitación a negociar en el DOUE","1","Las Normas de ejecución 2026 establecen que, cuando los contratos negociados sin publicidad estén sujetos por su cuantía a regulación armonizada, también es obligatoria la publicación de su formalización en el Diario Oficial de la Unión Europea. :contentReference[oaicite:35]{index=35}"
"¿Cuál de las siguientes secuencias representa correctamente el procedimiento restringido?","Solicitud de participación → selección de candidatos → invitación → presentación de proposiciones → valoración → adjudicación","Anuncio → presentación directa de ofertas por cualquier empresario → negociación → adjudicación","Solicitud → negociación → selección → oferta definitiva → adjudicación","Anuncio → adjudicación → selección de candidatos → presentación de ofertas","1","El procedimiento restringido presenta una primera fase de solicitudes y selección atendiendo a la solvencia, seguida de la invitación a los candidatos seleccionados para que presenten sus proposiciones. :contentReference[oaicite:36]{index=36}"
"¿Cuál de las siguientes secuencias representa correctamente la licitación con negociación?","Anuncio → solicitudes de participación → selección → invitación → ofertas → negociación → ofertas nuevas o revisadas → valoración y adjudicación","Anuncio → ofertas definitivas → negociación → selección → adjudicación","Solicitud → adjudicación → negociación → oferta definitiva → formalización","Anuncio → negociación abierta con cualquier empresario → selección → adjudicación","1","La licitación con negociación combina una fase previa de selección, cuando se limita el número, con la posterior presentación y negociación de ofertas, hasta llegar a las ofertas nuevas o revisadas que serán valoradas para adjudicar. :contentReference[oaicite:37]{index=37}"
"¿Cuál de las siguientes afirmaciones resume correctamente la diferencia entre procedimiento restringido y licitación con negociación?","Ambos pueden tener selección previa de candidatos, pero en el restringido no puede negociarse el contrato y en la licitación con negociación sí, dentro de los límites legales","El restringido no tiene selección previa y la licitación con negociación sí","Ambos permiten negociar, pero solo el restringido exige anuncio de licitación","La licitación con negociación no tiene criterios de adjudicación y el restringido sí","1","El procedimiento restringido y la licitación con negociación comparten determinadas reglas relativas a la selección de candidatos, pero el art. 160.3 prohíbe negociar en el restringido, mientras que la negociación constituye el elemento central de los arts. 166 y siguientes. :contentReference[oaicite:38]{index=38}"
"¿Cuál de las siguientes afirmaciones resume correctamente la diferencia entre licitación con negociación y negociado sin publicidad?","La primera exige anuncio de licitación y se basa en los supuestos del artículo 167; el segundo carece de publicación previa y solo puede utilizarse en los supuestos tasados del artículo 168","Ambos requieren anuncio de licitación y se diferencian únicamente por el número de candidatos","La licitación con negociación no permite negociar, mientras que el negociado sin publicidad sí","El negociado sin publicidad es el procedimiento ordinario y la licitación con negociación la excepción","1","La licitación con negociación del art. 167 exige anuncio de licitación conforme al art. 169.1. El negociado sin publicidad del art. 168 constituye una excepción a la publicidad previa y solo puede utilizarse en los casos legalmente establecidos. :contentReference[oaicite:39]{index=39}"
"¿Cuál de las siguientes afirmaciones sobre las ofertas anormalmente bajas es correcta en relación con la licitación con negociación?","Una oferta considerada anormalmente baja puede constituir una oferta irregular a efectos del artículo 167 cuando proceda de un procedimiento abierto o restringido anterior","Una oferta anormalmente baja es siempre una oferta inaceptable y permite automáticamente acudir al negociado sin publicidad","Toda oferta anormalmente baja debe adjudicarse al licitador que la haya presentado","Una oferta anormalmente baja permite negociar los criterios de adjudicación","1","El art. 167.e considera irregulares, en particular, las ofertas que hayan sido consideradas anormalmente bajas por el órgano de contratación cuando proceda acudir a la licitación con negociación tras un procedimiento abierto o restringido anterior en el que solo se hayan presentado ofertas irregulares o inaceptables. :contentReference[oaicite:40]{index=40}"
"¿Qué procedimiento de los siguientes puede utilizarse directamente para contratos menores?","La adjudicación directa del contrato menor, siempre que se cumplan los requisitos del artículo 118","El procedimiento restringido","La licitación con negociación","El procedimiento negociado sin publicidad","1","El art. 131.3 permite adjudicar directamente los contratos menores a cualquier empresario con capacidad de obrar y habilitación profesional necesaria, cumpliendo las normas del art. 118. :contentReference[oaicite:41]{index=41}"
